"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-50","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-52","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-54","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-71","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-49","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-41","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-38","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-70","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-71","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
"ap2-2-2","TP-LINK_E630","c0:25:e9:7a:e6:2f","-47","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-48","2462","0101","b4:43:26:5c:d4:c4","-72","2462","TOTOLINK_N210RE","14:4d:67:98:2b:64","-37","2412"
