"dp1","0101","b4:43:26:5c:d4:c4","-72","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-30","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-72","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-30","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-72","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-30","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-72","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-30","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-72","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-30","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-71","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-37","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-38","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442","COVID 19","b4:43:26:86:9f:5c","-87","2437"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-70","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-45","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-40","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
"dp1","0101","b4:43:26:5c:d4:c4","-69","2442","D-Link_DIR-612","18:0f:76:91:f2:72","-41","2442"
